STATUS,ssim_period,index_commercial,ST_SSIM,Airline,Flight_Number,Itinirary_Variation_Indicator,Leg_Sequence_Number,Service_Type,Start_period,End_period,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Departure_Station,PAX_STD_UTC,STD_UTC,STD_Variation_Sign,STD_Variation_UTC,Arrival_Station,STA_UTC,PAX_STA_UTC,STA_Variation_Sign,STA_Variation_UTC,Aircraft_Type,fly_next_number,Aircraft_Configuration,fly_date,arrival_date,vol_commercial_number,vol_commercial_airline,code_ssim,day_op,KEY_FLT
,02MAR2101MAR22,3, ,AH,6318,01,01,J,05MAR21,28MAY21, , , , ,5, , ,ALG,1030,1030,+,0100,ELG,1155,1155,+,0100,AT7,       ,Y66                 ,2021-04-23,2021-04-23,,,,5.0,2304216318ALG
,02MAR2101MAR22,3, ,AH,6319,01,02,J,05MAR21,28MAY21, , , , ,5, , ,OGX,1500,1500,+,0100,ALG,1620,1620,+,0100,AT7,       ,Y66                 ,2021-04-23,2021-04-23,,,,5.0,2304216319OGX
,02MAR2101MAR22,3, ,AH,6319,01,01,J,05MAR21,28MAY21, , , , ,5, , ,ELG,1245,1245,+,0100,OGX,1410,1410,+,0100,AT7,       ,Y66                 ,2021-04-23,2021-04-23,,,,5.0,2304216319ELG
,02MAR2101MAR22,3, ,AH,6334,01,02,J,05MAR21,28MAY21, , , , ,5, , ,VVZ,0955,0955,+,0100,TMR,1100,1100,+,0100,736,       ,F16Y86              ,2021-04-23,2021-04-23,,,,5.0,2304216334VVZ
,02MAR2101MAR22,3, ,AH,6334,01,01,J,05MAR21,28MAY21, , , , ,5, , ,ALG,0700,0700,+,0100,VVZ,0855,0855,+,0100,736,       ,F16Y86              ,2021-04-23,2021-04-23,,,,5.0,2304216334ALG
,02MAR2101MAR22,3, ,AH,6335,01,01,J,05MAR21,28MAY21, , , , ,5, , ,TMR,1200,1200,+,0100,VVZ,1300,1300,+,0100,736,       ,F16Y86              ,2021-04-23,2021-04-23,,,,5.0,2304216335TMR
,02MAR2101MAR22,3, ,AH,6335,01,02,J,05MAR21,28MAY21, , , , ,5, , ,VVZ,1400,1400,+,0100,ALG,1600,1600,+,0100,736,       ,F16Y86              ,2021-04-23,2021-04-23,,,,5.0,2304216335VVZ
,02MAR2101MAR22,3, ,AH,6344,02,01,J,12MAR21,28MAY21, , , , ,5, , ,CZL,1225,1225,+,0100,HME,1340,1340,+,0100,73H,       ,F16Y132             ,2021-04-23,2021-04-23,,,,5.0,2304216344CZL
,02MAR2101MAR22,3, ,AH,6345,02,01,J,12MAR21,28MAY21, , , , ,5, , ,HME,1440,1440,+,0100,CZL,1550,1550,+,0100,73H,       ,F16Y132             ,2021-04-23,2021-04-23,,,,5.0,2304216345HME
,02MAR2101MAR22,3, ,AH,6378,02,01,J,05MAR21,28MAY21, , , , ,5, , ,ORN,0700,0700,+,0100,TMX,0925,0925,+,0100,AT7,       ,Y66                 ,2021-04-23,2021-04-23,,,,5.0,2304216378ORN
,02MAR2101MAR22,3, ,AH,6379,02,01,J,05MAR21,28MAY21, , , , ,5, , ,TMX,1015,1015,+,0100,ORN,1240,1240,+,0100,AT7,       ,Y66                 ,2021-04-23,2021-04-23,,,,5.0,2304216379TMX
,02MAR2101MAR22,3, ,AH,6382,02,01,J,05MAR21,28MAY21, , , , ,5, , ,HME,1625,1625,+,0100,ORN,1845,1845,+,0100,AT7,       ,Y66                 ,2021-04-23,2021-04-23,,,,5.0,2304216382HME
,02MAR2101MAR22,3, ,AH,6383,02,01,J,05MAR21,28MAY21, , , , ,5, , ,ORN,1330,1330,+,0100,HME,1535,1535,+,0100,AT7,       ,Y66                 ,2021-04-23,2021-04-23,,,,5.0,2304216383ORN
,02MAR2101MAR22,3, ,AH,6386,04,01,J,12MAR21,28MAY21, , , , ,5, , ,CZL,0700,0700,+,0100,AZR,0845,0845,+,0100,73H,       ,F16Y132             ,2021-04-23,2021-04-23,,,,5.0,2304216386CZL
,02MAR2101MAR22,3, ,AH,6387,04,01,J,12MAR21,28MAY21, , , , ,5, , ,AZR,0945,0945,+,0100,CZL,1125,1125,+,0100,73H,       ,F16Y132             ,2021-04-23,2021-04-23,,,,5.0,2304216387AZR
,02MAR2101MAR22,3, ,AH,6392,03,01,J,12MAR21,28MAY21, , , , ,5, , ,ORN,0800,0800,+,0100,TIN,1000,1000,+,0100,73H,       ,F16Y132             ,2021-04-23,2021-04-23,,,,5.0,2304216392ORN
,02MAR2101MAR22,3, ,AH,6393,03,01,J,12MAR21,28MAY21, , , , ,5, , ,TIN,1100,1100,+,0100,ORN,1320,1320,+,0100,73H,       ,F16Y132             ,2021-04-23,2021-04-23,,,,5.0,2304216393TIN
,02MAR2101MAR22,3, ,AH,6454,02,01,J,05MAR21,28MAY21, , , , ,5, , ,AZR,1210,1210,+,0100,BMW,1420,1420,+,0100,AT7,       ,Y66                 ,2021-04-23,2021-04-23,,,,5.0,2304216454AZR
,02MAR2101MAR22,3, ,AH,6455,02,01,J,05MAR21,28MAY21, , , , ,5, , ,BMW,1510,1510,+,0100,AZR,1715,1715,+,0100,AT7,       ,Y66                 ,2021-04-23,2021-04-23,,,,5.0,2304216455BMW
,02MAR2101MAR22,3, ,AH,6464,01,01,J,05MAR21,28MAY21, , , , ,5, , ,ALG,0730,0730,+,0100,AZR,1020,1020,+,0100,AT7,       ,Y66                 ,2021-04-23,2021-04-23,,,,5.0,2304216464ALG
,02MAR2101MAR22,3, ,AH,6465,01,02,J,05MAR21,28MAY21, , , , ,5, , ,INZ,1255,1255,+,0100,ALG,1545,1545,+,0100,AT7,       ,Y66                 ,2021-04-23,2021-04-23,,,,5.0,2304216465INZ
,02MAR2101MAR22,3, ,AH,6465,01,01,J,05MAR21,28MAY21, , , , ,5, , ,AZR,1115,1115,+,0100,INZ,1205,1205,+,0100,AT7,       ,Y66                 ,2021-04-23,2021-04-23,,,,5.0,2304216465AZR
,02MAR2101MAR22,3, ,AH,3060,03,01,J,02MAY21,30DEC21, , , ,4, , ,7,ALG,1200,1200,+,0100,PEK,2310,2310,+,0800,332,       ,F18C14Y219          ,2021-05-23,2021-05-23,,,,7.0,2305213060ALG
,02MAR2101MAR22,3, ,AH,6006,01,01,J,02MAR21,31MAY21,1,2, , ,5, ,7,ALG,1800,1800,+,0100,AAE,1900,1900,+,0100,73H,       ,F16Y132             ,2021-05-23,2021-05-23,,,,7.0,2305216006ALG
,02MAR2101MAR22,3, ,AH,6007,04,01,J,15MAR21,01JUN21,1,2,3, ,5,6,7,AAE,0715,0715,+,0100,ALG,0815,0815,+,0100,73H,       ,F16Y132             ,2021-05-23,2021-05-23,,,,7.0,2305216007AAE
,02MAR2101MAR22,3, ,AH,6026,01,01,J,02MAR21,31MAY21,1,2,3,4,5, ,7,ALG,1815,1815,+,0100,CZL,1905,1905,+,0100,73H,       ,F16Y132             ,2021-05-23,2021-05-23,,,,7.0,2305216026ALG
,02MAR2101MAR22,3, ,AH,6027,05,01,J,21MAR21,01JUN21,1,2,3,4,5,6,7,CZL,0720,0720,+,0100,ALG,0810,0810,+,0100,73H,       ,F16Y132             ,2021-05-23,2021-05-23,,,,7.0,2305216027CZL
,02MAR2101MAR22,3, ,AH,6032,03,01,J,07MAR21,30MAY21, , , , , , ,7,ALG,1215,1215,+,0100,TEE,1330,1330,+,0100,AT7,       ,Y66                 ,2021-05-23,2021-05-23,,,,7.0,2305216032ALG
,02MAR2101MAR22,3, ,AH,6033,03,01,J,07MAR21,30MAY21, , , , , , ,7,TEE,1420,1420,+,0100,ALG,1555,1555,+,0100,AT7,       ,Y66                 ,2021-05-23,2021-05-23,,,,7.0,2305216033TEE
,02MAR2101MAR22,3, ,AH,6038,04,01,J,04APR21,30MAY21, , , , , , ,7,ALG,0730,0730,+,0100,BLJ,0845,0845,+,0100,AT7,       ,F16Y86              ,2021-05-23,2021-05-23,,,,7.0,2305216038ALG
,02MAR2101MAR22,3, ,AH,6039,04,01,J,04APR21,30MAY21, , , , , , ,7,BLJ,0935,0935,+,0100,ALG,1050,1050,+,0100,AT7,       ,F16Y86              ,2021-05-23,2021-05-23,,,,7.0,2305216039BLJ
,02MAR2101MAR22,3, ,AH,6042,02,01,J,07MAR21,30MAY21, , , , , , ,7,ALG,1340,1340,+,0100,BSK,1430,1430,+,0100,736,       ,F16Y85              ,2021-05-23,2021-05-23,,,,7.0,2305216042ALG
,02MAR2101MAR22,3, ,AH,6043,02,01,J,07MAR21,30MAY21, , , , , , ,7,BSK,1530,1530,+,0100,ALG,1620,1620,+,0100,736,       ,F16Y85              ,2021-05-23,2021-05-23,,,,7.0,2305216043BSK
,02MAR2101MAR22,3, ,AH,6070,04,01,J,07MAR21,30MAY21, , , , , , ,7,ALG,1130,1130,+,0100,LOO,1240,1240,+,0100,AT7,       ,Y66                 ,2021-05-23,2021-05-23,,,,7.0,2305216070ALG
,02MAR2101MAR22,3, ,AH,6071,04,01,J,07MAR21,30MAY21, , , , , , ,7,LOO,1330,1330,+,0100,ALG,1435,1435,+,0100,AT7,       ,Y66                 ,2021-05-23,2021-05-23,,,,7.0,2305216071LOO
,02MAR2101MAR22,3, ,AH,6106,01,01,J,02MAR21,30MAY21, ,2,3, ,5, ,7,ALG,1845,1845,+,0100,ORN,1945,1945,+,0100,73H,       ,F16Y132             ,2021-05-23,2021-05-23,,,,7.0,2305216106ALG
,02MAR2101MAR22,3, ,AH,6107,06,01,J,19MAR21,30MAY21, , , , ,5, ,7,ORN,0630,0630,+,0100,ALG,0730,0730,+,0100,73H,       ,F16Y132             ,2021-05-23,2021-05-23,,,,7.0,2305216107ORN
,02MAR2101MAR22,3, ,AH,6124,07,01,J,28MAR21,30MAY21, , , , , , ,7,ALG,1150,1150,+,0100,TID,1240,1240,+,0100,AT7,       ,Y66                 ,2021-05-23,2021-05-23,,,,7.0,2305216124ALG
,02MAR2101MAR22,3, ,AH,6125,07,01,J,28MAR21,30MAY21, , , , , , ,7,TID,1330,1330,+,0100,ALG,1420,1420,+,0100,AT7,       ,Y66                 ,2021-05-23,2021-05-23,,,,7.0,2305216125TID
,02MAR2101MAR22,3, ,AH,6128,01,01,J,07MAR21,30MAY21, , , , , , ,7,ORN,0700,0700,+,0100,MZW,0820,0820,+,0100,AT7,       ,Y66                 ,2021-05-23,2021-05-23,,,,7.0,2305216128ORN
,02MAR2101MAR22,3, ,AH,6129,01,01,J,07MAR21,30MAY21, , , , , , ,7,MZW,0910,0910,+,0100,ORN,1035,1035,+,0100,AT7,       ,Y66                 ,2021-05-23,2021-05-23,,,,7.0,2305216129MZW
,02MAR2101MAR22,3, ,AH,6140,03,01,J,07MAR21,30MAY21, , , , , , ,7,ALG,0730,0730,+,0100,AZR,1020,1020,+,0100,AT7,       ,Y66                 ,2021-05-23,2021-05-23,,,,7.0,2305216140ALG
,02MAR2101MAR22,3, ,AH,6142,01,01,J,04MAR21,30MAY21, , , ,4, , ,7,ALG,0900,0900,+,0100,AZR,1050,1050,+,0100,73H,       ,F16Y132             ,2021-05-23,2021-05-23,,,,7.0,2305216142ALG
,02MAR2101MAR22,3, ,AH,6143,01,01,J,04MAR21,30MAY21, , , ,4, , ,7,AZR,1150,1150,+,0100,ALG,1340,1340,+,0100,73H,       ,F16Y132             ,2021-05-23,2021-05-23,,,,7.0,2305216143AZR
,02MAR2101MAR22,3, ,AH,6156,03,01,J,07MAR21,30MAY21, , , , , , ,7,ALG,1000,1000,+,0100,TMX,1130,1130,+,0100,73H,       ,F16Y132             ,2021-05-23,2021-05-23,,,,7.0,2305216156ALG
,02MAR2101MAR22,3, ,AH,6157,03,01,J,07MAR21,30MAY21, , , , , , ,7,TMX,1230,1230,+,0100,ALG,1400,1400,+,0100,73H,       ,F16Y132             ,2021-05-23,2021-05-23,,,,7.0,2305216157TMX
,02MAR2101MAR22,3, ,AH,6170,12,01,J,04APR21,31MAY21,1, , , , , ,7,ALG,0715,0715,+,0100,AAE,0830,0830,+,0100,AT7,       ,Y66                 ,2021-05-23,2021-05-23,,,,7.0,2305216170ALG
,02MAR2101MAR22,3, ,AH,6171,10,01,J,21MAR21,31MAY21,1, , , , , ,7,AAE,0920,0920,+,0100,ALG,1040,1040,+,0100,AT7,       ,Y66                 ,2021-05-23,2021-05-23,,,,7.0,2305216171AAE
,02MAR2101MAR22,3, ,AH,6176,08,01,J,20MAR21,30MAY21, , , , , ,6,7,ALG,1500,1500,+,0100,AAE,1615,1615,+,0100,AT7,       ,Y66                 ,2021-05-23,2021-05-23,,,,7.0,2305216176ALG
,02MAR2101MAR22,3, ,AH,6177,08,01,J,20MAR21,30MAY21, , , , , ,6,7,AAE,1705,1705,+,0100,ALG,1825,1825,+,0100,AT7,       ,Y66                 ,2021-05-23,2021-05-23,,,,7.0,2305216177AAE
,02MAR2101MAR22,3, ,AH,6180,09,01,J,28MAR21,30MAY21, , , , , , ,7,ALG,0740,0740,+,0100,ORN,0855,0855,+,0100,AT7,       ,Y66                 ,2021-05-23,2021-05-23,,,,7.0,2305216180ALG
,02MAR2101MAR22,3, ,AH,6181,09,01,J,28MAR21,30MAY21, , , , , , ,7,ORN,0945,0945,+,0100,ALG,1100,1100,+,0100,AT7,       ,Y66                 ,2021-05-23,2021-05-23,,,,7.0,2305216181ORN
,02MAR2101MAR22,3, ,AH,6184,04,01,J,07MAR21,30MAY21, , , , , , ,7,ALG,1445,1445,+,0100,ORN,1545,1545,+,0100,736,       ,F16Y85              ,2021-05-23,2021-05-23,,,,7.0,2305216184ALG
,02MAR2101MAR22,3, ,AH,6185,03,01,J,07MAR21,30MAY21, , , , , , ,7,ORN,1645,1645,+,0100,ALG,1745,1745,+,0100,736,       ,F16Y85              ,2021-05-23,2021-05-23,,,,7.0,2305216185ORN
,02MAR2101MAR22,3, ,AH,6190,05,01,J,07MAR21,30MAY21, , , , , , ,7,ALG,0945,0945,+,0100,CZL,1035,1035,+,0100,736,       ,F16Y85              ,2021-05-23,2021-05-23,,,,7.0,2305216190ALG
,02MAR2101MAR22,3, ,AH,6191,05,01,J,07MAR21,30MAY21, , , , , , ,7,CZL,1125,1125,+,0100,ALG,1215,1215,+,0100,736,       ,F16Y85              ,2021-05-23,2021-05-23,,,,7.0,2305216191CZL
,02MAR2101MAR22,3, ,AH,6194,03,01,J,07MAR21,30MAY21, , , , , , ,7,ALG,1405,1405,+,0100,CZL,1455,1455,+,0100,736,       ,F16Y85              ,2021-05-23,2021-05-23,,,,7.0,2305216194ALG
,02MAR2101MAR22,3, ,AH,6195,03,01,J,07MAR21,30MAY21, , , , , , ,7,CZL,1555,1555,+,0100,ALG,1645,1645,+,0100,736,       ,F16Y85              ,2021-05-23,2021-05-23,,,,7.0,2305216195CZL
,02MAR2101MAR22,3, ,AH,6200,01,01,J,03MAR21,31MAY21,1, ,3,4,5,6,7,ALG,1730,1730,+,0100,GHA,1900,1900,+,0100,AT7,       ,Y66                 ,2021-05-23,2021-05-23,,,,7.0,2305216200ALG
,02MAR2101MAR22,3, ,AH,6201,07,01,J,04APR21,30MAY21, , , , , , ,7,GHA,0735,0735,+,0100,ALG,0905,0905,+,0100,AT7,       ,Y66                 ,2021-05-23,2021-05-23,,,,7.0,2305216201GHA
,02MAR2101MAR22,3, ,AH,6216,06,01,J,07MAR21,30MAY21, , , , , , ,7,ALG,0715,0715,+,0100,OGX,0855,0855,+,0100,AT7,       ,Y66                 ,2021-05-23,2021-05-23,,,,7.0,2305216216ALG
,02MAR2101MAR22,3, ,AH,6217,06,01,J,07MAR21,30MAY21, , , , , , ,7,OGX,0945,0945,+,0100,ALG,1125,1125,+,0100,AT7,       ,Y66                 ,2021-05-23,2021-05-23,,,,7.0,2305216217OGX
,02MAR2101MAR22,3, ,AH,6222,06,01,J,02APR21,31MAY21,1, ,3, ,5, ,7,ALG,1620,1620,+,0100,HME,1800,1800,+,0100,AT7,       ,Y66                 ,2021-05-23,2021-05-23,,,,7.0,2305216222ALG
,02MAR2101MAR22,3, ,AH,6223,11,01,J,04APR21,30MAY21, , , , , , ,7,HME,0630,0630,+,0100,ALG,0810,0810,+,0100,AT7,       ,Y66                 ,2021-05-23,2021-05-23,,,,7.0,2305216223HME
,02MAR2101MAR22,3, ,AH,6226,03,01,J,05MAR21,30MAY21, , , , ,5, ,7,ALG,1020,1020,+,0100,HME,1200,1200,+,0100,AT7,       ,Y66                 ,2021-05-23,2021-05-23,,,,7.0,2305216226ALG
,02MAR2101MAR22,3, ,AH,6227,03,01,J,05MAR21,30MAY21, , , , ,5, ,7,HME,1250,1250,+,0100,ALG,1430,1430,+,0100,AT7,       ,Y66                 ,2021-05-23,2021-05-23,,,,7.0,2305216227HME
,02MAR2101MAR22,3, ,AH,6232,02,02,J,07MAR21,30MAY21, , , , , , ,7,TMR,1125,1125,+,0100,DJG,1215,1215,+,0100,73H,       ,F16Y132             ,2021-05-23,2021-05-23,,,,7.0,2305216232TMR
,02MAR2101MAR22,3, ,AH,6232,02,01,J,07MAR21,30MAY21, , , , , , ,7,ALG,0800,0800,+,0100,TMR,1025,1025,+,0100,73H,       ,F16Y132             ,2021-05-23,2021-05-23,,,,7.0,2305216232ALG
,02MAR2101MAR22,3, ,AH,6232,02,03,J,07MAR21,30MAY21, , , , , , ,7,DJG,1315,1315,+,0100,ALG,1530,1530,+,0100,73H,       ,F16Y132             ,2021-05-23,2021-05-23,,,,7.0,2305216232DJG
,02MAR2101MAR22,3, ,AH,6252,11,01,J,04APR21,30MAY21, , , , , , ,7,ALG,1150,1150,+,0100,ELU,1315,1315,+,0100,AT7,       ,Y66                 ,2021-05-23,2021-05-23,,,,7.0,2305216252ALG
,02MAR2101MAR22,3, ,AH,6253,12,01,J,04APR21,30MAY21, , , , , , ,7,ELU,1405,1405,+,0100,ALG,1535,1535,+,0100,AT7,       ,Y66                 ,2021-05-23,2021-05-23,,,,7.0,2305216253ELU
,02MAR2101MAR22,3, ,AH,6266,05,01,J,21MAR21,30MAY21, , , , , , ,7,ALG,1020,1020,+,0100,TGR,1150,1150,+,0100,AT7,       ,Y66                 ,2021-05-23,2021-05-23,,,,7.0,2305216266ALG
,02MAR2101MAR22,3, ,AH,6267,05,01,J,21MAR21,30MAY21, , , , , , ,7,TGR,1240,1240,+,0100,ALG,1400,1400,+,0100,AT7,       ,Y66                 ,2021-05-23,2021-05-23,,,,7.0,2305216267TGR
,02MAR2101MAR22,3, ,AH,6384,03,01,J,07MAR21,30MAY21, , , , , , ,7,ORN,1120,1120,+,0100,AZR,1345,1345,+,0100,AT7,       ,Y66                 ,2021-05-23,2021-05-23,,,,7.0,2305216384ORN
,02MAR2101MAR22,3, ,AH,6385,03,01,J,07MAR21,30MAY21, , , , , , ,7,AZR,1435,1435,+,0100,ORN,1700,1700,+,0100,AT7,       ,Y66                 ,2021-05-23,2021-05-23,,,,7.0,2305216385AZR
,02MAR2101MAR22,3, ,AH,6392,02,01,J,07MAR21,30MAY21, , , , , , ,7,ORN,1005,1005,+,0100,TIN,1205,1205,+,0100,73H,       ,F16Y132             ,2021-05-23,2021-05-23,,,,7.0,2305216392ORN
,02MAR2101MAR22,3, ,AH,6393,02,01,J,07MAR21,30MAY21, , , , , , ,7,TIN,1305,1305,+,0100,ORN,1515,1515,+,0100,73H,       ,F16Y132             ,2021-05-23,2021-05-23,,,,7.0,2305216393TIN
,02MAR2101MAR22,3, ,AH,6454,03,01,J,07MAR21,30MAY21, , , , , , ,7,AZR,1110,1110,+,0100,BMW,1320,1320,+,0100,AT7,       ,Y66                 ,2021-05-23,2021-05-23,,,,7.0,2305216454AZR
,02MAR2101MAR22,3, ,AH,6455,03,01,J,07MAR21,30MAY21, , , , , , ,7,BMW,1410,1410,+,0100,AZR,1615,1615,+,0100,AT7,       ,Y66                 ,2021-05-23,2021-05-23,,,,7.0,2305216455BMW
,02MAR2101MAR22,3, ,AH,3061,02,01,J,03MAY21,31DEC21,1, , , ,5, , ,PEK,0050,0050,+,0800,ALG,1320,1320,+,0100,332,       ,F18C14Y219          ,2021-07-23,2021-07-23,,,,5.0,2307213061PEK
,02MAR2101MAR22,3, ,AH,3061,02,01,J,03MAY21,31DEC21,1, , , ,5, , ,PEK,0050,0050,+,0800,ALG,1320,1320,+,0100,332,       ,F18C14Y219          ,2021-08-23,2021-08-23,,,,1.0,2308213061PEK
,02MAR2101MAR22,3, ,AH,3060,03,01,J,02MAY21,30DEC21, , , ,4, , ,7,ALG,1200,1200,+,0100,PEK,2310,2310,+,0800,332,       ,F18C14Y219          ,2021-09-23,2021-09-23,,,,4.0,2309213060ALG
,02MAR2101MAR22,3, ,AH,3060,03,01,J,02MAY21,30DEC21, , , ,4, , ,7,ALG,1200,1200,+,0100,PEK,2310,2310,+,0800,332,       ,F18C14Y219          ,2021-12-23,2021-12-23,,,,4.0,2312213060ALG
,02MAR2101MAR22,3, ,AH,3060,01,01,J,03MAR21,28APR21, , ,3, , , , ,ALG,1000,1000,+,0100,CTU,2155,2155,+,0800,332,       ,F18C14Y219          ,2021-03-24,2021-03-24,,,,3.0,2403213060ALG
,02MAR2101MAR22,3, ,AH,6006,02,01,J,03MAR21,26MAY21, , ,3, , , , ,ALG,1815,1815,+,0100,AAE,1915,1915,+,0100,73H,       ,F16Y132             ,2021-03-24,2021-03-24,,,,3.0,2403216006ALG
,02MAR2101MAR22,3, ,AH,6007,04,01,J,15MAR21,01JUN21,1,2,3, ,5,6,7,AAE,0715,0715,+,0100,ALG,0815,0815,+,0100,73H,       ,F16Y132             ,2021-03-24,2021-03-24,,,,3.0,2403216007AAE
,02MAR2101MAR22,3, ,AH,6026,01,01,J,02MAR21,31MAY21,1,2,3,4,5, ,7,ALG,1815,1815,+,0100,CZL,1905,1905,+,0100,73H,       ,F16Y132             ,2021-03-24,2021-03-24,,,,3.0,2403216026ALG
,02MAR2101MAR22,3, ,AH,6027,05,01,J,21MAR21,01JUN21,1,2,3,4,5,6,7,CZL,0720,0720,+,0100,ALG,0810,0810,+,0100,73H,       ,F16Y132             ,2021-03-24,2021-03-24,,,,3.0,2403216027CZL
,02MAR2101MAR22,3, ,AH,6032,04,01,J,10MAR21,26MAY21, , ,3, , , , ,ALG,1145,1145,+,0100,TEE,1300,1300,+,0100,AT7,       ,Y66                 ,2021-03-24,2021-03-24,,,,3.0,2403216032ALG
,02MAR2101MAR22,3, ,AH,6033,04,01,J,10MAR21,26MAY21, , ,3, , , , ,TEE,1350,1350,+,0100,ALG,1525,1525,+,0100,AT7,       ,Y66                 ,2021-03-24,2021-03-24,,,,3.0,2403216033TEE
,02MAR2101MAR22,3, ,AH,6040,01,01,J,03MAR21,26MAY21, , ,3, , , , ,ALG,1000,1000,+,0100,BSK,1050,1050,+,0100,736,       ,F16Y85              ,2021-03-24,2021-03-24,,,,3.0,2403216040ALG
,02MAR2101MAR22,3, ,AH,6041,01,01,J,03MAR21,26MAY21, , ,3, , , , ,BSK,1150,1150,+,0100,ALG,1240,1240,+,0100,736,       ,F16Y85              ,2021-03-24,2021-03-24,,,,3.0,2403216041BSK
,02MAR2101MAR22,3, ,AH,6058,01,01,J,03MAR21,26MAY21, , ,3, , , , ,ALG,0950,0950,+,0100,GJL,1040,1040,+,0100,736,       ,F16Y85              ,2021-03-24,2021-03-24,,,,3.0,2403216058ALG
,02MAR2101MAR22,3, ,AH,6059,01,01,J,03MAR21,26MAY21, , ,3, , , , ,GJL,1140,1140,+,0100,ALG,1230,1230,+,0100,736,       ,F16Y85              ,2021-03-24,2021-03-24,,,,3.0,2403216059GJL
,02MAR2101MAR22,3, ,AH,6100,01,01,J,03MAR21,26MAY21, , ,3, , , , ,ALG,0700,0700,+,0100,ORN,0815,0815,+,0100,AT7,       ,Y66                 ,2021-03-24,2021-03-24,,,,3.0,2403216100ALG
,02MAR2101MAR22,3, ,AH,6103,01,01,J,03MAR21,26MAY21, , ,3, , , , ,ORN,1600,1600,+,0100,ALG,1715,1715,+,0100,AT7,       ,Y66                 ,2021-03-24,2021-03-24,,,,3.0,2403216103ORN
,02MAR2101MAR22,3, ,AH,6106,01,01,J,02MAR21,30MAY21, ,2,3, ,5, ,7,ALG,1845,1845,+,0100,ORN,1945,1945,+,0100,73H,       ,F16Y132             ,2021-03-24,2021-03-24,,,,3.0,2403216106ALG
,02MAR2101MAR22,3, ,AH,6107,02,01,J,03MAR21,01JUN21,1,2,3, , ,6, ,ORN,0700,0700,+,0100,ALG,0800,0800,+,0100,73H,       ,F16Y132             ,2021-03-24,2021-03-24,,,,3.0,2403216107ORN
,02MAR2101MAR22,3, ,AH,6124,06,01,J,24MAR21,24MAR21, , ,3, , , , ,ALG,1040,1040,+,0100,TID,1130,1130,+,0100,AT7,       ,Y66                 ,2021-03-24,2021-03-24,,,,3.0,2403216124ALG
,02MAR2101MAR22,3, ,AH,6125,06,01,J,24MAR21,24MAR21, , ,3, , , , ,TID,1220,1220,+,0100,ALG,1310,1310,+,0100,AT7,       ,Y66                 ,2021-03-24,2021-03-24,,,,3.0,2403216125TID
,02MAR2101MAR22,3, ,AH,6126,01,01,J,03MAR21,26MAY21, , ,3, , , , ,ORN,0620,0620,+,0100,EBH,0720,0720,+,0100,AT7,       ,Y66                 ,2021-03-24,2021-03-24,,,,3.0,2403216126ORN
,02MAR2101MAR22,3, ,AH,6127,01,01,J,03MAR21,26MAY21, , ,3, , , , ,EBH,0810,0810,+,0100,ORN,0915,0915,+,0100,AT7,       ,Y66                 ,2021-03-24,2021-03-24,,,,3.0,2403216127EBH
,02MAR2101MAR22,3, ,AH,6156,01,01,J,03MAR21,26MAY21, , ,3, , , , ,ALG,1230,1230,+,0100,TMX,1400,1400,+,0100,73H,       ,F16Y132             ,2021-03-24,2021-03-24,,,,3.0,2403216156ALG
,02MAR2101MAR22,3, ,AH,6157,01,01,J,03MAR21,26MAY21, , ,3, , , , ,TMX,1500,1500,+,0100,ALG,1630,1630,+,0100,73H,       ,F16Y132             ,2021-03-24,2021-03-24,,,,3.0,2403216157TMX
,02MAR2101MAR22,3, ,AH,6168,05,01,J,10MAR21,26MAY21, , ,3, , , , ,ORN,1045,1045,+,0100,CZL,1215,1215,+,0100,73H,       ,F16Y132             ,2021-03-24,2021-03-24,,,,3.0,2403216168ORN
,02MAR2101MAR22,3, ,AH,6169,05,01,J,10MAR21,26MAY21, , ,3, , , , ,CZL,1315,1315,+,0100,ORN,1445,1445,+,0100,73H,       ,F16Y132             ,2021-03-24,2021-03-24,,,,3.0,2403216169CZL
,02MAR2101MAR22,3, ,AH,6170,09,01,J,24MAR21,24MAR21, , ,3, , , , ,ALG,0805,0805,+,0100,AAE,0920,0920,+,0100,AT7,       ,Y66                 ,2021-03-24,2021-03-24,,,,3.0,2403216170ALG
,02MAR2101MAR22,3, ,AH,6171,11,01,J,24MAR21,24MAR21, , ,3, , , , ,AAE,1010,1010,+,0100,ALG,1130,1130,+,0100,AT7,       ,Y66                 ,2021-03-24,2021-03-24,,,,3.0,2403216171AAE
,02MAR2101MAR22,3, ,AH,6176,09,01,J,24MAR21,24MAR21, , ,3, , , , ,ALG,1400,1400,+,0100,AAE,1515,1515,+,0100,AT7,       ,Y66                 ,2021-03-24,2021-03-24,,,,3.0,2403216176ALG
,02MAR2101MAR22,3, ,AH,6177,09,01,J,24MAR21,24MAR21, , ,3, , , , ,AAE,1605,1605,+,0100,ALG,1725,1725,+,0100,AT7,       ,Y66                 ,2021-03-24,2021-03-24,,,,3.0,2403216177AAE
,02MAR2101MAR22,3, ,AH,6182,01,01,J,03MAR21,26MAY21, , ,3, , , , ,ALG,1345,1345,+,0100,ORN,1445,1445,+,0100,736,       ,F16Y85              ,2021-03-24,2021-03-24,,,,3.0,2403216182ALG
